datetime_local,Air temperature (degC),Dew point temperature (degC),Relative humidity (%),Wind speed (km.h-1),Atmospheric pressure (kPa),Shortwave radiation (W.m-2),Precipitation (mm)
2020-05-17 13:00,15.5375,NA,NA,5.4,102.27,627.5,0.1
2020-05-17 14:00,16.5125,NA,NA,6.8125,102.2125,716.625,0
2020-05-17 15:00,17.1875,NA,NA,7.425,102.155,761.875,0.1
2020-05-17 16:00,17.9875,NA,NA,7.225,102.09125,735.125,0.1
2020-05-17 17:00,18.6375,NA,NA,8.65,102.06,677.25,0
2020-05-17 18:00,19.1625,NA,NA,6.8125,102.025,553.375,0.1
2020-05-17 19:00,19.3625,NA,NA,4,101.97375,403.375,0
2020-05-17 20:00,18.95,NA,NA,10.8625,101.96875,216.25,0
2020-05-17 21:00,17.7875,NA,NA,3.6,101.94875,65.625,0
2020-05-17 22:00,14.95,NA,NA,0,101.96625,5,0
2020-05-17 23:00,11.6375,NA,NA,0,101.9925,0,0
2020-05-18 0:00,10.45,NA,NA,0.2,102.00875,0,0
2020-05-18 1:00,10.7125,NA,NA,1,102.04,0,0
2020-05-18 2:00,11.15,NA,NA,2.6,102.06625,0,0
2020-05-18 3:00,10.5625,NA,NA,3.8,102.0875,0,0
2020-05-18 4:00,9.6875,NA,NA,5.2,102.10875,0,0
2020-05-18 5:00,8.7375,NA,NA,3,102.14375,0,0
2020-05-18 6:00,8.075,NA,NA,4.6,102.185,0,0
2020-05-18 7:00,7.5375,NA,NA,3.6,102.215,9.375,0
2020-05-18 8:00,6.9625,NA,NA,2.6,102.2525,47.125,0
2020-05-18 9:00,8.175,NA,NA,5.6,102.295,222.625,0
2020-05-18 10:00,10.1375,NA,NA,6.8125,102.31375,432,0
2020-05-18 11:00,12.2,NA,NA,8.4375,102.3125,598.625,0
2020-05-18 12:00,13.6375,NA,NA,9.6625,102.2725,715.25,0
2020-05-18 13:00,14.8,NA,NA,9.2625,102.25875,803.375,0
2020-05-18 14:00,15.975,NA,NA,9.45,102.205,844.25,0
2020-05-18 15:00,16.7875,NA,NA,9.05,102.1625,838.125,0
2020-05-18 16:00,17.5375,NA,NA,9.65,102.1425,782.375,0
2020-05-18 17:00,17.8125,NA,NA,10.0625,102.11875,693.125,0
2020-05-18 18:00,17.95,NA,NA,10.2625,102.1075,559.25,0
2020-05-18 19:00,17.75,NA,NA,9.45,102.10125,384.25,0
2020-05-18 20:00,17.1375,NA,NA,10.8625,102.13,175.625,0
2020-05-18 21:00,16.1125,NA,NA,8.8375,102.1675,50,0
2020-05-18 22:00,14.8,NA,NA,8.0375,102.195,7.375,0
2020-05-18 23:00,13.3625,NA,NA,9.45,102.25625,0,0
2020-05-19 0:00,12.1125,NA,NA,10.85,102.32,0,0
2020-05-19 1:00,10.3875,NA,NA,6.8375,102.3725,0,0
2020-05-19 2:00,8.875,NA,NA,6,102.415,0,0
2020-05-19 3:00,7.575,NA,NA,4.6,102.465,0,0
2020-05-19 4:00,6.8,NA,NA,4.2,102.47625,0,0
2020-05-19 5:00,6.075,NA,NA,3.8,102.5075,0,0
2020-05-19 6:00,5.3625,NA,NA,3.8,102.52875,0,0
2020-05-19 7:00,5.025,NA,NA,4.8,102.5725,16.875,0
2020-05-19 8:00,6.2125,NA,NA,4.6,102.64,138.5,0
2020-05-19 9:00,8.65,NA,NA,7.025,102.6925,290.25,0
2020-05-19 10:00,11.4,NA,NA,10.275,102.7325,439.25,0
2020-05-19 11:00,13.325,NA,NA,12.3,102.7425,587.625,0
2020-05-19 12:00,14.9125,NA,NA,9.8625,102.725,691,0
2020-05-19 13:00,16.3,NA,NA,11.1,102.70375,745.75,0
2020-05-19 14:00,17.4875,NA,NA,9.85,102.6525,788.5,0
2020-05-19 15:00,18.4,NA,NA,9.8875,102.60125,786.375,0
2020-05-19 16:00,18.9875,NA,NA,10.7,102.56,638.625,0
2020-05-19 17:00,19.6375,NA,NA,9.0625,102.51625,478,0
2020-05-19 18:00,20.0875,NA,NA,8.025,102.47125,400.75,0
2020-05-19 19:00,19.4875,NA,NA,10.25,102.44875,277.375,0
2020-05-19 20:00,18.725,NA,NA,10.65,102.46625,181.375,0
2020-05-19 21:00,17.525,NA,NA,9.65,102.49,71.5,0
2020-05-19 22:00,16.0875,NA,NA,6,102.52125,13.5,0
2020-05-19 23:00,14.25,NA,NA,2.2,102.59625,0,0
2020-05-20 0:00,12.2125,NA,NA,0.6,102.62125,0,0
2020-05-20 1:00,8.5875,NA,NA,0,102.62625,0,0
2020-05-20 2:00,6.8,NA,NA,1,102.63875,0,0
2020-05-20 3:00,7.2125,NA,NA,1.2,102.625,0,0
2020-05-20 4:00,5.6,NA,NA,0.2,102.64,0,0
2020-05-20 5:00,5.225,NA,NA,0,102.625,0,0
2020-05-20 6:00,5.0375,NA,NA,0,102.62625,0,0
2020-05-20 7:00,4.025,NA,NA,0.2,102.67625,17.875,0
2020-05-20 8:00,6.8375,NA,NA,0,102.7125,136,0
2020-05-20 9:00,12.3125,NA,NA,1.4,102.76875,284,0
2020-05-20 10:00,15.6375,NA,NA,7.2375,102.79125,436.375,0
2020-05-20 11:00,17.3875,NA,NA,7.8125,102.80375,580.375,0
2020-05-20 12:00,18.5125,NA,NA,5.2,102.8,622.625,0
2020-05-20 13:00,19.6375,NA,NA,4.6,102.77375,757.25,0
2020-05-20 14:00,21.15,NA,NA,4.8,102.7225,789.25,0
2020-05-20 15:00,22.125,NA,NA,4.8,102.65125,773,0
2020-05-20 16:00,22.6875,NA,NA,5.8125,102.5875,715.375,0
2020-05-20 17:00,23.525,NA,NA,6.6,102.52375,625.5,0
2020-05-20 18:00,23.55,NA,NA,9.0625,102.45375,491,0
2020-05-20 19:00,23.45,NA,NA,7.425,102.38875,354.25,0
2020-05-20 20:00,23.05,NA,NA,7.025,102.33,218.625,0
2020-05-20 21:00,21.5875,NA,NA,5.2,102.3,85.375,0
2020-05-20 22:00,19.175,NA,NA,4,102.2975,6.5,0
2020-05-20 23:00,15.475,NA,NA,3.8,102.30625,0,0
2020-05-21 0:00,13.1,NA,NA,1.6,102.2875,0,0
2020-05-21 1:00,12.275,NA,NA,1.6,102.2725,0,0
2020-05-21 2:00,11.325,NA,NA,1.4,102.2925,0,0
2020-05-21 3:00,12.65,NA,NA,4.2125,102.25375,0,0
2020-05-21 4:00,13.6,NA,NA,5.6,102.22,0,0
2020-05-21 5:00,14,NA,NA,6.0125,102.2325,0,0
2020-05-21 6:00,13.6125,NA,NA,10.2625,102.235,0,0
2020-05-21 7:00,12.575,NA,NA,11.0625,102.26125,10.75,0
2020-05-21 8:00,12.9625,NA,NA,9.45,102.285,113.125,0
2020-05-21 9:00,14.975,NA,NA,14.9,102.3075,238,0
2020-05-21 10:00,17.225,NA,NA,18.3,102.32125,424.5,0
2020-05-21 11:00,18.9,NA,NA,19.5,102.30875,570,0
2020-05-21 12:00,20.425,NA,NA,18.9,102.2625,614.75,0
2020-05-21 13:00,21.875,NA,NA,19.1,102.21,619.625,0
2020-05-21 14:00,23.125,NA,NA,19.7,102.1275,728.625,0
2020-05-21 15:00,23.9125,NA,NA,20.9,102.0275,776.75,0
2020-05-21 16:00,24.4625,NA,NA,20.1,101.935,686.375,0
2020-05-21 17:00,24.6875,NA,NA,22.525,101.855,605.375,0
2020-05-21 18:00,24.9375,NA,NA,19.7,101.74125,460.375,0
2020-05-21 19:00,24.8375,NA,NA,20.7,101.64625,363.625,0
2020-05-21 20:00,24.35,NA,NA,20.5125,101.59,219.5,0
2020-05-21 21:00,23.2,NA,NA,14.075,101.53875,98.625,0
2020-05-21 22:00,20.0875,NA,NA,8.25,101.515,12,0
2020-05-21 23:00,18.05,NA,NA,8.65,101.515,0,0
2020-05-22 0:00,16.775,NA,NA,8.45,101.50625,0,0
2020-05-22 1:00,15.95,NA,NA,7.25,101.4775,0,0
2020-05-22 2:00,15.05,NA,NA,6.8375,101.49375,0,0
2020-05-22 3:00,15.0125,NA,NA,9.25,101.47625,0,0
2020-05-22 4:00,14.4875,NA,NA,9.45,101.43,0,0
2020-05-22 5:00,13.675,NA,NA,10.25,101.4125,0,0
2020-05-22 6:00,13.1375,NA,NA,12.075,101.39125,0,0
2020-05-22 7:00,13.1375,NA,NA,14.7,101.3425,7.875,0
2020-05-22 8:00,14.0875,NA,NA,16.5,101.33125,124.5,0
2020-05-22 9:00,16.1125,NA,NA,16.7,101.35375,291.25,0
2020-05-22 10:00,18.3625,NA,NA,20.3125,101.375,438.5,0
2020-05-22 11:00,20.175,NA,NA,17.3,101.3975,583.625,0
2020-05-22 12:00,22.125,NA,NA,15.7,101.38625,680,0
2020-05-22 13:00,24.1375,NA,NA,14.5,101.3075,744,0
2020-05-22 14:00,25.625,NA,NA,14.7,101.2275,773.25,0
2020-05-22 15:00,26.9375,NA,NA,12.3,101.16875,745.25,0
2020-05-22 16:00,27.9125,NA,NA,13.3,101.10375,692.5,0
2020-05-22 17:00,28.625,NA,NA,12.7,101.03375,625.125,0
2020-05-22 18:00,28.975,NA,NA,14.7,100.9775,502.75,0
2020-05-22 19:00,28.6375,NA,NA,16.1,100.9475,362.25,0
2020-05-22 20:00,27.9625,NA,NA,16.3,100.9325,218.125,0
2020-05-22 21:00,26.575,NA,NA,12.475,100.9275,87.75,0
2020-05-22 22:00,23.675,NA,NA,5.825,100.96125,6.875,0
2020-05-22 23:00,21.9375,NA,NA,4.8,101.0175,0,0
2020-05-23 0:00,20.8125,NA,NA,4.8,101.07375,0,0
2020-05-23 1:00,21.3875,NA,NA,5.0125,101.14,0,0
2020-05-23 2:00,20.3625,NA,NA,7.625,101.20875,0,0
2020-05-23 3:00,18.85,NA,NA,6.6125,101.28125,0,0
2020-05-23 4:00,16.95,NA,NA,7.45,101.3375,0,0
2020-05-23 5:00,15.15,NA,NA,5.6125,101.45375,0,0
2020-05-23 6:00,13.7875,NA,NA,7.65,101.52625,0,0
2020-05-23 7:00,12.6,NA,NA,5.4,101.60125,20.125,0
2020-05-23 8:00,12.575,NA,NA,7.4125,101.6875,142.625,0
2020-05-23 9:00,13.35,NA,NA,10.4625,101.7375,293.5,0
2020-05-23 10:00,14.5625,NA,NA,11.475,101.7775,448.75,0
2020-05-23 11:00,15.425,NA,NA,11.475,101.80625,592,0
2020-05-23 12:00,16.4375,NA,NA,11.875,101.8275,707.375,0
2020-05-23 13:00,17.35,NA,NA,11.475,101.81125,787.875,0
2020-05-23 14:00,18.3875,NA,NA,11.6625,101.8025,824.375,0
2020-05-23 15:00,19.2125,NA,NA,11.275,101.79,816.75,0
2020-05-23 16:00,19.9625,NA,NA,11.075,101.7675,763.5,0
2020-05-23 17:00,20.3625,NA,NA,10.65,101.755,668.625,0
2020-05-23 18:00,20.625,NA,NA,10.65,101.7575,553.125,0
2020-05-23 19:00,20.075,NA,NA,12.075,101.76625,409.125,0
2020-05-23 20:00,19.075,NA,NA,12.0625,101.77375,257.25,0
2020-05-23 21:00,17.6125,NA,NA,10.45,101.7725,111.375,0
2020-05-23 22:00,15.425,NA,NA,7.425,101.8025,10.75,0
2020-05-23 23:00,13.6125,NA,NA,5.6,101.8325,0,0
2020-05-24 0:00,11.9625,NA,NA,5,101.85375,0,0
2020-05-24 1:00,10.5625,NA,NA,5.2,101.85375,0,0
2020-05-24 2:00,9.3375,NA,NA,1.6,101.86375,0,0
2020-05-24 3:00,8.1,NA,NA,0.2,101.86625,0,0
2020-05-24 4:00,8.175,NA,NA,0.2,101.87875,0,0
2020-05-24 5:00,8.8625,NA,NA,0.2,101.9075,0,0
2020-05-24 6:00,8.2375,NA,NA,0.4,101.9425,0,0
2020-05-24 7:00,7.7375,NA,NA,0,101.995,19.625,0
2020-05-24 8:00,10.8875,NA,NA,3.2,102.06875,141.125,0
2020-05-24 9:00,13.375,NA,NA,8.0375,102.08125,294,0
2020-05-24 10:00,15.1875,NA,NA,9.475,102.07875,444.5,0
2020-05-24 11:00,16.7125,NA,NA,8.6375,102.06875,560.125,0
2020-05-24 12:00,18.65,NA,NA,6.4,102.03875,660.5,0
2020-05-24 13:00,20.4,NA,NA,7.825,102.01125,756.5,0
2020-05-24 14:00,21.925,NA,NA,6.6125,101.94625,795.875,0
2020-05-24 15:00,23.0375,NA,NA,6.6125,101.8725,753.125,0
2020-05-24 16:00,23.9875,NA,NA,6.4,101.79125,685.5,0
2020-05-24 17:00,24.7375,NA,NA,5.2,101.73125,547.75,0
2020-05-24 18:00,25.5375,NA,NA,4.8,101.68,464.875,0
2020-05-24 19:00,25.425,NA,NA,4,101.63875,309.625,0
2020-05-24 20:00,25.2875,NA,NA,4.2,101.5925,230.625,0
2020-05-24 21:00,24.2625,NA,NA,3.2,101.58625,94.25,0
2020-05-24 22:00,20.1,NA,NA,0,101.59625,4.125,0
2020-05-24 23:00,18.2375,NA,NA,1.4,101.62375,0,0
2020-05-25 0:00,18.25,NA,NA,4,101.63125,0,0
2020-05-25 1:00,16.925,NA,NA,2.2,101.63,0,0
2020-05-25 2:00,16.1875,NA,NA,4.4,101.59875,0,0
2020-05-25 3:00,15.7375,NA,NA,5.2,101.5675,0,0
2020-05-25 4:00,14.925,NA,NA,3.8,101.59625,0,0
2020-05-25 5:00,13.925,NA,NA,2.6,101.60625,0,0
2020-05-25 6:00,12.7625,NA,NA,1,101.6275,0,0
2020-05-25 7:00,11.725,NA,NA,0.8,101.6775,16.25,0
2020-05-25 8:00,13.1,NA,NA,3,101.695,77.5,0
2020-05-25 9:00,15.4,NA,NA,6.4,101.66625,251.125,0
2020-05-25 10:00,18,NA,NA,8.65,101.7075,394.5,0
2020-05-25 11:00,19.375,NA,NA,10.4875,101.665,409.25,0
2020-05-25 12:00,21.525,NA,NA,11.5,101.62125,618.125,0
2020-05-25 13:00,23.375,NA,NA,11.475,101.58625,591.625,0
2020-05-25 14:00,24.0125,NA,NA,12.0875,101.545,398,0
2020-05-25 15:00,24.575,NA,NA,14.7,101.53625,466.875,0
2020-05-25 16:00,23.9125,NA,NA,13.9,101.53375,240.625,0
2020-05-25 17:00,24.025,NA,NA,14.3,101.5225,296.75,0
2020-05-25 18:00,23.8875,NA,NA,14.9,101.4875,204.5,0
2020-05-25 19:00,22.9125,NA,NA,15.1,101.48875,118.5,0
2020-05-25 20:00,21.8,NA,NA,13.2875,101.49125,54,0
2020-05-25 21:00,21.2875,NA,NA,6.825,101.48375,34.75,0
2020-05-25 22:00,20.55,NA,NA,1.2,101.4825,4,0
2020-05-25 23:00,19.825,NA,NA,0,101.52625,0,0
2020-05-26 0:00,19.2,NA,NA,0.2,101.55375,0,0
2020-05-26 1:00,18.6,NA,NA,0,101.5875,0,0
2020-05-26 2:00,18.0375,NA,NA,0,101.585,0,0
2020-05-26 3:00,17.5375,NA,NA,0,101.5925,0,0
2020-05-26 4:00,16.9625,NA,NA,0.4,101.61875,0,0
2020-05-26 5:00,17.4,NA,NA,1.2,101.61,0,0
2020-05-26 6:00,16.725,NA,NA,1,101.645,0,0
2020-05-26 7:00,15.55,NA,NA,0.4,101.6975,13.375,0
2020-05-26 8:00,16.3,NA,NA,0,101.7525,99.125,0
2020-05-26 9:00,19.6625,NA,NA,4.6125,101.7525,276,0
2020-05-26 10:00,21.6,NA,NA,10.675,101.7375,416.875,0
2020-05-26 11:00,23.5375,NA,NA,7.2125,101.7275,562.25,0
2020-05-26 12:00,25.275,NA,NA,4.6,101.69375,634.5,0
2020-05-26 13:00,27.0125,NA,NA,5.4,101.66,718.375,0
2020-05-26 14:00,28.3375,NA,NA,10.475,101.62375,780.125,0
2020-05-26 15:00,29.0375,NA,NA,8.6375,101.56375,686.125,0
2020-05-26 16:00,29.725,NA,NA,10.875,101.51,550,0
2020-05-26 17:00,30.6875,NA,NA,12.5,101.46125,674,0
2020-05-26 18:00,31.1625,NA,NA,14.5,101.42,515,0
2020-05-26 19:00,31.3125,NA,NA,13.1,101.37875,376.25,0
2020-05-26 20:00,30.825,NA,NA,9.8625,101.3675,232.75,0
2020-05-26 21:00,29.325,NA,NA,3.4,101.4,77.25,0
2020-05-26 22:00,26.3625,NA,NA,0.4,101.4125,9.25,0
2020-05-26 23:00,25.1375,NA,NA,2.4,101.4675,0,0
2020-05-27 0:00,24.8125,NA,NA,3,101.4925,0,0
2020-05-27 1:00,24.525,NA,NA,3.8,101.5,0,0
2020-05-27 2:00,23.85,NA,NA,3.4,101.505,0,0
2020-05-27 3:00,22.0125,NA,NA,2,101.505,0,0
2020-05-27 4:00,20.325,NA,NA,0,101.525,0,0
2020-05-27 5:00,22.925,NA,NA,4.8,101.5325,0,0
2020-05-27 6:00,23.0125,NA,NA,6.6125,101.5325,0,0
2020-05-27 7:00,22.525,NA,NA,6.6125,101.54875,10,0
2020-05-27 8:00,22.8625,NA,NA,5.4125,101.58375,110.625,0
2020-05-27 9:00,24.2375,NA,NA,7.625,101.61,281.375,0
2020-05-27 10:00,25.725,NA,NA,10.275,101.63625,413.875,0
2020-05-27 11:00,28.075,NA,NA,11.0875,101.61625,547.25,0
2020-05-27 12:00,29.5125,NA,NA,11.7,101.59375,648.5,0
2020-05-27 13:00,30.8,NA,NA,14.3,101.57125,725,0
2020-05-27 14:00,31.8625,NA,NA,15.9,101.5175,765.25,0
2020-05-27 15:00,32.775,NA,NA,14.7,101.4525,760.25,0
2020-05-27 16:00,33.375,NA,NA,14.1,101.39125,720.875,0
2020-05-27 17:00,33.625,NA,NA,12.4875,101.3575,534.75,0
2020-05-27 18:00,33.9125,NA,NA,10.875,101.28875,515.5,0
2020-05-27 19:00,33.9375,NA,NA,10.875,101.24375,380.375,0
2020-05-27 20:00,32.6875,NA,NA,9.25,101.26875,169.125,0
2020-05-27 21:00,30.7125,NA,NA,6.0125,101.2775,65.125,0
2020-05-27 22:00,28,NA,NA,0.8,101.27,11.75,0
2020-05-27 23:00,26.6125,NA,NA,4,101.3025,0,0
2020-05-28 0:00,26.2375,NA,NA,5.2,101.32375,0,0
2020-05-28 1:00,25.6375,NA,NA,5,101.3425,0,0
2020-05-28 2:00,25.825,NA,NA,7.4125,101.34875,0,0
2020-05-28 3:00,25.2875,NA,NA,10.65,101.3325,0,0
2020-05-28 4:00,24.4875,NA,NA,9.4375,101.33,0,0
2020-05-28 5:00,23.75,NA,NA,9.25,101.35,0,0
2020-05-28 6:00,23.1375,NA,NA,8.6375,101.3775,0,0
2020-05-28 7:00,22.6375,NA,NA,8.4375,101.43375,10.625,0
2020-05-28 8:00,22.4625,NA,NA,9.05,101.475,58.875,0
2020-05-28 9:00,23.55,NA,NA,10.4625,101.4925,223.75,0
2020-05-28 10:00,25.25,NA,NA,14.6875,101.49375,424.875,0
2020-05-28 11:00,26.425,NA,NA,17.9,101.45,559.125,0
2020-05-28 12:00,27.425,NA,NA,18.5,101.40625,683.125,0
2020-05-28 13:00,28.3125,NA,NA,19.3,101.3625,720.75,0
2020-05-28 14:00,29.3375,NA,NA,16.9,101.315,845.125,0.9
2020-05-28 15:00,29.1125,NA,NA,16.1,101.265,594.625,0
2020-05-28 16:00,29.4125,NA,NA,16.9,101.2125,529,0
2020-05-28 17:00,29.3875,NA,NA,18.7,101.15625,548.375,0
2020-05-28 18:00,28.025,NA,NA,16.3,101.13,251.375,0
2020-05-28 19:00,27.9625,NA,NA,15.7,101.08625,329,0
2020-05-28 20:00,27.375,NA,NA,12.8875,101.0275,175,0
2020-05-28 21:00,26.55,NA,NA,5.2125,100.9875,55.375,0
2020-05-28 22:00,25.725,NA,NA,3.8,100.945,11.625,0
2020-05-28 23:00,24.975,NA,NA,2.4,100.925,0,0
2020-05-29 0:00,24.4125,NA,NA,1.6,100.87,0,0
2020-05-29 1:00,24.0125,NA,NA,4.8,100.80875,0,0
2020-05-29 2:00,24.1125,NA,NA,6.6,100.735,0,0
2020-05-29 3:00,24.1375,NA,NA,11.675,100.69,0,0
2020-05-29 4:00,24.2,NA,NA,14.6875,100.6825,0,0
2020-05-29 5:00,23.85,NA,NA,11.275,100.6925,0,0
2020-05-29 6:00,23.725,NA,NA,14.1,100.71875,0,0
2020-05-29 7:00,23.1125,NA,NA,11.875,100.765,5.5,0
2020-05-29 8:00,22.6125,NA,NA,5.6125,100.775,60.25,0
2020-05-29 9:00,24,NA,NA,11.0625,100.75,285.875,0
2020-05-29 10:00,25.7,NA,NA,19.3,100.73375,420.625,0
2020-05-29 11:00,26.5375,NA,NA,19.3,100.70625,316.25,0
2020-05-29 12:00,27.2125,NA,NA,21.725,100.6625,523.5,0
2020-05-29 13:00,28.775,NA,NA,24.35,100.5925,617.125,0
2020-05-29 14:00,29.325,NA,NA,24.75,100.53375,476.875,0
2020-05-29 15:00,29.9375,NA,NA,23.55,100.47125,609,0
2020-05-29 16:00,29.6625,NA,NA,20.1,100.39625,380.875,0
2020-05-29 17:00,28.5125,NA,NA,16.3,100.31375,254.375,0
2020-05-29 18:00,25.125,NA,NA,14.9,100.33625,101.875,0.3
2020-05-29 19:00,22.65,NA,NA,7.8375,100.27625,137.625,0.1
2020-05-29 20:00,23.8375,NA,NA,8.4375,100.18125,124.25,0
2020-05-29 21:00,23.75,NA,NA,7.225,100.1675,39.125,0
2020-05-29 22:00,23.3,NA,NA,9.45,100.195,1.125,0
2020-05-29 23:00,21.975,NA,NA,13.1,100.205,0,0.3
2020-05-30 0:00,20.9,NA,NA,11.675,100.19375,0,0
2020-05-30 1:00,20.5625,NA,NA,10.0625,100.1525,0,0
2020-05-30 2:00,20.425,NA,NA,10.2625,100.1075,0,0
2020-05-30 3:00,20.375,NA,NA,13.4875,100.06,0,0
2020-05-30 4:00,19.975,NA,NA,15.5,100.01875,0,0
2020-05-30 5:00,19.9875,NA,NA,15.1,99.9975,0,0
2020-05-30 6:00,19.775,NA,NA,20.125,100.01625,0,0
2020-05-30 7:00,18.9,NA,NA,23.5375,100.06875,9,0
2020-05-30 8:00,16.7875,NA,NA,24.35,100.16125,56.5,0.2
2020-05-30 9:00,13.025,NA,NA,13.9,100.4225,49.75,0.7
2020-05-30 10:00,12.6375,NA,NA,13.9,100.60375,171.875,0.2
2020-05-30 11:00,13.675,NA,NA,13.1,100.68875,211.625,0
2020-05-30 12:00,14.35,NA,NA,12.7,100.7475,251.375,0
2020-05-30 13:00,15.7875,NA,NA,10.05,100.725,356.125,0
2020-05-30 14:00,17.4375,NA,NA,10.6875,100.67125,603.75,0
2020-05-30 15:00,18.775,NA,NA,11.7,100.63625,640.25,0.1
2020-05-30 16:00,19.625,NA,NA,12.2875,100.61,590.75,0
2020-05-30 17:00,20.15,NA,NA,7.425,100.55875,414.75,0
2020-05-30 18:00,20.3125,NA,NA,9.2625,100.52,308.625,0
2020-05-30 19:00,19.9625,NA,NA,8.4375,100.48375,178.625,0
2020-05-30 20:00,19.15,NA,NA,5.6125,100.45875,65.75,0
2020-05-30 21:00,18.5,NA,NA,4.4,100.42125,42.875,0
2020-05-30 22:00,15.1875,NA,NA,14.675,100.53125,2.375,5.2
2020-05-30 23:00,13.525,NA,NA,4.6125,100.5825,0,0.1
2020-05-31 0:00,12.075,NA,NA,10.2625,100.69875,0,1.5
2020-05-31 1:00,10.225,NA,NA,10.675,100.825,0,0.5
2020-05-31 2:00,8.925,NA,NA,13.4875,100.9125,0,0
2020-05-31 3:00,7.7125,NA,NA,15.1,101.005,0,0
2020-05-31 4:00,7.275,NA,NA,12.8875,101.1075,0,0
2020-05-31 5:00,7.2,NA,NA,12.1,101.1775,0,0
2020-05-31 6:00,6.8,NA,NA,10.05,101.25,0,0
2020-05-31 7:00,6.625,NA,NA,9.45,101.33,4.125,0
2020-05-31 8:00,6.2875,NA,NA,13.9,101.4075,92.625,0
2020-05-31 9:00,6.65,NA,NA,13.2875,101.46,264.375,0
2020-05-31 10:00,6.975,NA,NA,16.1,101.52375,525.625,0
2020-05-31 11:00,7.2125,NA,NA,15.9,101.56,452.875,0
2020-05-31 12:00,7.4625,NA,NA,16.3,101.58,397.25,0
2020-05-31 13:00,7.8125,NA,NA,17.1,101.5775,386.75,0
2020-05-31 14:00,8.45,NA,NA,17.9,101.57875,445.25,0
2020-05-31 15:00,8.8625,NA,NA,16.7,101.60375,451.375,0
2020-05-31 16:00,9,NA,NA,14.7,101.6175,391.625,0
2020-05-31 17:00,9.5,NA,NA,14.1,101.645,377,0
2020-05-31 18:00,9.825,NA,NA,12.275,101.6425,329.625,0
2020-05-31 19:00,9.4125,NA,NA,11.5,101.6775,195.125,0
2020-05-31 20:00,9.25,NA,NA,9.0625,101.7,125.625,0
2020-05-31 21:00,8.65,NA,NA,3.6,101.7075,65.75,0
2020-05-31 22:00,7.0625,NA,NA,0,101.70875,8.5,0
2020-05-31 23:00,6.0375,NA,NA,1,101.71625,0,0
2020-06-01 0:00,5.35,NA,NA,1.6,101.70375,0,0
2020-06-01 1:00,3.4875,NA,NA,0.2,101.705,0,0
2020-06-01 2:00,2.4875,NA,NA,0.8,101.69625,0,0
2020-06-01 3:00,2.675,NA,NA,2,101.69875,0,0
2020-06-01 4:00,2.375,NA,NA,0.2,101.74125,0,0
2020-06-01 5:00,1.2,NA,NA,0,101.77625,0,0
2020-06-01 6:00,0.675,NA,NA,0,101.78375,0,0
2020-06-01 7:00,0.85,NA,NA,0,101.82625,23.125,0
2020-06-01 8:00,2.95,NA,NA,1.6,101.87375,63.25,0.1
2020-06-01 9:00,4.85,NA,NA,4.6,101.88875,118.625,0
2020-06-01 10:00,6.45,NA,NA,2.6,101.89,271.375,0
2020-06-01 11:00,8.6125,NA,NA,2,101.835,502.125,0
2020-06-01 12:00,10.2125,NA,NA,7,101.7325,737.125,0
2020-06-01 13:00,11.575,NA,NA,11.0875,101.65625,782.75,0
2020-06-01 14:00,12.1625,NA,NA,13.3,101.59125,399.375,0
2020-06-01 15:00,11.5875,NA,NA,14.5,101.55125,166.875,0
2020-06-01 16:00,11,NA,NA,6.8375,101.53125,292.25,0
2020-06-01 17:00,12.8,NA,NA,11.075,101.45625,376.125,0
2020-06-01 18:00,11.8625,NA,NA,16.3,101.46375,154.375,0
2020-06-01 19:00,10.9875,NA,NA,6.225,101.455,146,0.3
2020-06-01 20:00,11.8375,NA,NA,12.2875,101.455,189.875,0
2020-06-01 21:00,11.325,NA,NA,11.275,101.4625,118,0
2020-06-01 22:00,9.8125,NA,NA,3.2,101.50125,13.125,0
2020-06-01 23:00,6.95,NA,NA,0,101.54375,0,0
2020-06-02 0:00,5.0375,NA,NA,0,101.55625,0,0
2020-06-02 1:00,4.15,NA,NA,0,101.54625,0,0
2020-06-02 2:00,4.3,NA,NA,0.4,101.49625,0,0
2020-06-02 3:00,3.6375,NA,NA,0,101.4825,0,0
2020-06-02 4:00,3.2375,NA,NA,0,101.46625,0,0
2020-06-02 5:00,2.65,NA,NA,0,101.4575,0,0
2020-06-02 6:00,2.125,NA,NA,0,101.46125,0,0
2020-06-02 7:00,1.7875,NA,NA,0,101.47625,32.375,0
2020-06-02 8:00,4.9625,NA,NA,0.2,101.4475,185.875,0.1
2020-06-02 9:00,8.85,NA,NA,0.6,101.40875,299.25,0
2020-06-02 10:00,11.4125,NA,NA,1.2,101.36625,452.875,0
2020-06-02 11:00,13.0375,NA,NA,3,101.30625,584.25,0
2020-06-02 12:00,14.2125,NA,NA,4.4,101.24,746.25,0
2020-06-02 13:00,15.25,NA,NA,5.6,101.1475,581.25,0
2020-06-02 14:00,15.6125,NA,NA,3.4,101.04375,535.25,0
2020-06-02 15:00,17.05,NA,NA,3.8,100.94,687.375,0
2020-06-02 16:00,16.725,NA,NA,5.4,100.85875,316,0
2020-06-02 17:00,16.5375,NA,NA,4.8,100.795,273.75,0
2020-06-02 18:00,15.9125,NA,NA,5.2,100.74375,149.75,0
2020-06-02 19:00,15.575,NA,NA,4,100.68125,125.625,0
2020-06-02 20:00,15.075,NA,NA,1.2,100.6475,60.375,0
